y0_true,y1_true,y0_pred,y1_pred,g_fuzzy_oracle,g_fuzzy_pred,dg_oracle,dg_pred,g_oracle,g_pred,dg_abs_err,g_abs_err
43.070652,48.99257,41.246254,48.44516,77.58062256116155,82.29317716491023,-8.444982311397922,-3.7324277076492365,77.58062256116155,82.29317716491023,4.712554603748686,4.712554603748686
42.965866,50.61629,45.71255,49.160027,77.83160072592271,71.94280698232822,0.25097816476116463,-10.350370182582012,77.83160072592271,71.94280698232822,10.601348347343176,5.888793743594491
44.547295,49.795948,45.415142,51.458572,74.28204844307086,72.52410488557936,-3.549552282851849,0.5812979032511407,74.28204844307086,72.52410488557936,4.13085018610299,1.757943557491501
50.381577,54.085785,47.246716,50.624866,63.0039470362983,69.04480300628927,-11.278101406772564,-3.479301879290091,63.0039470362983,69.04480300628927,7.798799527482473,6.040855969990972
54.052334,56.428513,50.614265,54.546776,53.77793107576732,62.51150305657397,-9.22601596053098,-6.5332999497153,53.77793107576732,62.51150305657397,2.69271601081568,8.733571980806651
56.021904,54.021667,52.116405,55.32867,50.000030199113596,59.13333405698144,-3.7779008766537245,-3.378168999592532,50.000030199113596,59.13333405698144,0.3997318770611926,9.133303857867844
53.863575,54.89388,53.139736,52.4969,54.26298076311197,56.468871405414255,4.262950563998373,-2.6644626515671845,54.26298076311197,56.468871405414255,6.927413215565558,2.205890642302286
50.803226,54.55084,52.12919,52.539394,62.10361410455935,59.04077113553919,7.840633341447379,2.571899730124933,62.10361410455935,59.04077113553919,5.268733611322446,3.06284296902016
48.895176,51.68284,50.848587,54.444252,65.95991025268073,62.00469114120923,3.8562961481213804,2.9639200056700403,65.95991025268073,62.00469114120923,0.8923761424513401,3.9552191114715
48.08776,54.120724,48.466686,51.597664,67.48115578754104,66.77153789497672,1.5212455348603129,4.766846753767489,67.48115578754104,66.77153789497672,3.2456012189071757,0.7096178925643244
45.451046,54.655396,47.71459,52.67406,72.45349685729731,68.17572132894632,4.972341069756268,1.4041834339696067,72.45349685729731,68.17572132894632,3.568157635786662,4.277775528350986
43.22639,58.005882,44.749264,55.172108,77.2114204311568,73.86345245812218,4.757923573859486,5.687731129175859,77.2114204311568,73.86345245812218,0.9298075553163727,3.3479679730346135
40.4623,59.370014,42.695724,56.94519,84.10161562359806,78.48875700317026,6.8901951924412685,4.625304545048081,84.10161562359806,78.48875700317026,2.2648906473931874,5.612858620427801
45.448223,56.160942,41.026207,58.006157,72.45904471230477,82.56603103091813,-11.64257091129329,4.077274027747862,72.45904471230477,82.56603103091813,15.719844939041153,10.106986318613352
42.938526,59.09697,43.33349,56.359455,77.43041642773379,76.96009118331166,4.971371715429015,-5.605939847606464,77.43041642773379,76.96009118331166,10.57731156303548,0.47032524442212775
42.234875,53.303066,40.51648,57.48197,79.64486443271173,84.19673990754039,2.214448004977939,7.236648724228729,79.64486443271173,84.19673990754039,5.02220071925079,4.5518754748286625
